,City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
254,3412093,Vestmannaeyjar,75,IS,1612115609,69,63.4427,-20.2734,33.8,23.02
255,3354071,Oranjemund,0,NA,1612115610,84,-28.55,16.4333,65.7,11.39
256,2120612,Tigil',94,RU,1612115610,92,57.8,158.6667,-5.4,4.97
257,555111,Ivanteyevka,75,RU,1612115610,86,55.9711,37.9208,26.6,15.66
258,2122389,Ossora,100,RU,1612115610,88,59.2353,163.0719,-1.07,17.87
259,1513491,Yangi Marg`ilon,100,UZ,1612115610,48,40.4272,71.7189,41.0,2.3
260,480851,Tsivil'sk,90,RU,1612115610,100,55.8611,47.4664,26.6,22.37
261,6533368,Moranbah,34,AU,1612115610,90,-22.0016,148.0466,69.03,10.6
262,1628884,Sampit,81,ID,1612115610,95,-2.5333,112.95,74.79,1.63
263,5859699,College,90,US,1612115333,77,64.8569,-147.8028,-5.8,0.25
264,3391889,Pitimbu,75,BR,1612115611,62,-7.4706,-34.8086,87.8,16.11
265,1048364,Chokwé,100,MZ,1612115611,81,-24.5333,32.9833,80.56,5.59
266,3520989,Puerto Madero,1,MX,1612115611,54,14.7208,-92.4215,86.0,4.61
267,1807339,Huangmei,100,CN,1612115611,90,30.1924,116.025,46.81,0.98
268,1801792,Luoyang,42,CN,1612115611,99,34.6836,112.4536,48.0,5.19
269,3407980,Alenquer,75,BR,1612115611,74,-1.9417,-54.7383,84.2,5.75
270,1855342,Nishihara,40,JP,1612115611,48,26.1842,127.7558,64.4,5.75
271,1283285,Jumla,0,NP,1612115611,73,29.2747,82.1838,33.03,3.38
272,739236,Sungurlu,52,TR,1612115350,76,40.1675,34.3739,40.15,5.06
273,3446922,Tapejara,100,BR,1612115612,88,-28.0681,-52.0139,74.21,8.68
274,1804651,Kunming,0,CN,1612115612,66,25.0389,102.7183,48.0,11.18
275,164947,Salamiyah,0,SY,1612115612,86,35.0113,37.0532,49.73,1.61
276,1082243,Ambilobe,84,MG,1612115612,91,-13.2,49.05,75.99,1.01
277,4834162,Fairfield,1,US,1612115612,45,41.2668,-73.3162,23.0,8.05
278,535839,Leshukonskoye,95,RU,1612115612,96,64.8989,45.7622,12.61,4.97
279,1714733,Dingle,88,PH,1612115612,89,10.9995,122.6711,72.9,9.53
280,3372964,Lagoa,99,PT,1612115612,89,39.05,-27.9833,61.92,28.36
281,5848280,Kapaa,20,US,1612115344,83,22.0752,-159.319,71.6,14.97
282,2017658,Preobrazheniye,100,RU,1612115613,97,42.9019,133.9064,23.88,6.6
283,4014914,Cedral,0,MX,1612115613,26,23.8,-100.7333,73.85,10.33
284,546105,Nikolskoye,90,RU,1612115613,93,59.7035,30.7861,25.0,8.95
285,2064735,Nhulunbuy,80,AU,1612115613,83,-12.2333,136.7667,78.8,4.61
286,3125723,Castrillón,75,ES,1612115613,52,43.3979,-6.7922,64.4,21.85
287,2015306,Tiksi,100,RU,1612115613,86,71.6872,128.8694,-26.55,6.76
288,2449066,Tombouctou,2,ML,1612115613,17,20.0,-3.0,73.56,7.18
289,3133880,Ila,88,NO,1612115613,92,63.4305,10.3705,27.0,1.01
290,3386213,Touros,40,BR,1612115613,51,-5.1989,-35.4608,87.8,18.41
291,100926,Umluj,0,SA,1612115614,52,25.0213,37.2685,71.02,11.74
292,3185211,Kavajë,90,AL,1612115614,93,41.1856,19.5569,51.8,6.91
293,3397967,Itaituba,46,BR,1612115614,52,-4.2761,-55.9836,90.34,3.71
294,1254046,Tura,0,IN,1612115324,41,25.5198,90.2201,53.71,1.66
295,2126710,Beringovskiy,100,RU,1612115341,96,63.05,179.3167,11.19,24.34
296,5924351,Clyde River,1,CA,1612115614,71,70.4692,-68.5914,-0.4,8.05
297,3489440,Morant Bay,20,JM,1612115614,61,17.8815,-76.4093,88.0,27.63
298,1337606,Eydhafushi,36,MV,1612115614,70,5.1033,73.0708,82.69,10.58
299,1512320,Yaypan,100,UZ,1612115615,58,40.3758,70.8156,44.46,5.41
300,2092164,Lorengau,100,PG,1612115615,82,-2.0226,147.2712,82.15,9.37
301,2138555,Poum,98,NC,1612115615,72,-20.2333,164.0167,79.09,15.05
302,5554072,Juneau,20,US,1612115615,79,58.3019,-134.4197,19.99,7.38
303,2077895,Alice Springs,15,AU,1612115331,39,-23.7,133.8833,82.99,12.91
304,5332748,California City,1,US,1612115615,57,35.1258,-117.9859,48.0,4.61
305,644499,Nivala,100,FI,1612115615,92,63.9167,24.9667,15.01,2.37
306,1106677,Bambous Virieux,75,MU,1612115615,78,-20.3428,57.7575,81.0,10.36
307,1214488,Meulaboh,79,ID,1612115616,87,4.1363,96.1285,76.53,4.81
308,760584,Rawa Mazowiecka,2,PL,1612115616,10,51.7644,20.2549,23.0,7.0
309,2161515,Kiama,99,AU,1612115616,95,-34.6833,150.8667,68.0,1.01
310,1503726,Kharp,99,RU,1612115363,85,66.8014,65.8081,-21.42,3.06
311,3902377,La Santisima Trinidad,90,BO,1612115417,64,-14.8333,-64.9,88.36,8.01
312,3899361,Arica,0,CL,1612115535,57,-18.475,-70.3042,75.2,13.8
313,2446796,Bilma,0,NE,1612115616,24,18.6853,12.9164,64.0,3.49
314,2450173,Taoudenni,0,ML,1612115616,16,22.6783,-3.9836,77.95,7.99
315,1486321,Yar-Sale,100,RU,1612115616,91,66.8333,70.8333,-6.72,7.23
316,1174451,Keti Bandar,0,PK,1612115616,78,24.1447,67.4497,68.16,8.81
317,5354943,Half Moon Bay,1,US,1612115617,58,37.4636,-122.4286,57.99,5.75
318,2033196,Zhangjiakou,0,CN,1612115617,75,40.81,114.8794,21.52,13.6
319,2122090,Pevek,79,RU,1612115617,84,69.7008,170.3133,-26.82,1.23
320,1257771,Saiha,9,IN,1612115617,49,22.4833,92.9667,48.88,3.47
